stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding                                                                                               ,download_date
16006,Barros,43.3178302,-5.7109141,1                                                                                                                  ,2026-07-10
16008,La Felguera,43.3048310,-5.6928516,2                                                                                                             ,2026-07-10
16009,Sama,43.2987784,-5.6833209,2                                                                                                                    ,2026-07-10
16010,Ciaño,43.2893884,-5.6686704,2                                                                                                                   ,2026-07-10
16011,El Entrego,43.2895167,-5.6408474,1                                                                                                              ,2026-07-10
16301,Ferroñes,43.4760338,-5.8616217,2                                                                                                                ,2026-07-10
16302,Cancienes,43.5073330,-5.8692521,2                                                                                                               ,2026-07-10
16400,Nubledo,43.5234229,-5.8703014,2                                                                                                                 ,2026-07-10
16401,Villalegre,43.5400404,-5.9022308,2                                                                                                              ,2026-07-10
16402,La Rocica,43.5471015,-5.9047083,2                                                                                                               ,2026-07-10
16403,Avilés,43.5613390,-5.9228329,2                                                                                                                  ,2026-07-10
16405,San Juan de Nieva,43.5895359,-5.9325513,1                                                                                                       ,2026-07-10
16408,Los Campos,43.5365119,-5.8848823,2                                                                                                              ,2026-07-10
17000,Madrid-Chamartín-Clara Campoamor,40.4711789,-3.6829524,1                                                                                        ,2026-07-10
17001,Fuencarral,40.5015603,-3.6825042,2                                                                                                              ,2026-07-10
17003,El Goloso,40.5588966,-3.7139714,2                                                                                                               ,2026-07-10
17004,Tres Cantos,40.5987417,-3.7155585,2                                                                                                             ,2026-07-10
17005,Colmenar Viejo,40.6452094,-3.7766142,2                                                                                                          ,2026-07-10
17009,Universidad-Cantoblanco,40.5438416,-3.7001551,1                                                                                                 ,2026-07-10
18000,Madrid-Atocha Cercanías,40.4066191,-3.6894391,1                                                                                                 ,2026-07-10
18001,Madrid-Recoletos,40.4233731,-3.6909310,2                                                                                                        ,2026-07-10
18002,Madrid-Nuevos Ministerios,40.4466271,-3.6923468,1                                                                                               ,2026-07-10
18003,Méndez Álvaro P.V.,40.3957768,-3.6778440,2                                                                                                      ,2026-07-10
18004,Delicias,40.4004375,-3.6927766,2                                                                                                                ,2026-07-10
18005,Pirámides,40.4025341,-3.7113623,2                                                                                                               ,2026-07-10
18101,Sol,40.4168665,-3.7028765,2                                                                                                                     ,2026-07-10
19001,Universidad Pontificia de Comillas,40.5539697,-3.6836997,1                                                                                      ,2026-07-10
19002,Valdelasfuentes,40.5474339,-3.6543237,1                                                                                                         ,2026-07-10
19003,Alcobendas-San Sebastián de los Reyes,40.5465765,-3.6351731,1                                                                                   ,2026-07-10
21010,Ferrol,43.4880467,-8.2310664,1                                                                                                                  ,2026-07-10
30000,Monfragüe,39.9374640,-6.1009100,2                                                                                                               ,2026-07-10
30002,Plasencia,40.0222820,-6.0993970,2                                                                                                               ,2026-07-10
35001,Leganés,40.3286430,-3.7713161,2                                                                                                                 ,2026-07-10
35002,Fuenlabrada,40.2833784,-3.7994429,2                                                                                                             ,2026-07-10
35005,Illescas,40.1208800,-3.8422620,2                                                                                                                ,2026-07-10
35009,Zarzaquemada,40.3408526,-3.7482632,2                                                                                                            ,2026-07-10
35010,La Serna-Fuenlabrada,40.2968173,-3.7926235,2                                                                                                    ,2026-07-10
35011,Parque Polvoranca,40.3125738,-3.7834937,2                                                                                                       ,2026-07-10
35012,Humanes,40.2558101,-3.8287055,2                                                                                                                 ,2026-07-10
35105,Torrijos,39.9790030,-4.2830370,2                                                                                                                ,2026-07-10
35109,Montearagón,39.9609960,-4.6470930,2                                                                                                             ,2026-07-10
35200,Talavera de la Reina,39.9706740,-4.8265120,2                                                                                                    ,2026-07-10
35203,Oropesa de Toledo,39.9217460,-5.1861370,2                                                                                                       ,2026-07-10
35206,Navalmoral de la Mata,39.8949130,-5.5456070,2                                                                                                   ,2026-07-10
35207,Casatejada,39.8919090,-5.6777320,2                                                                                                              ,2026-07-10
35301,Mirabel,39.8662290,-6.2289690,2                                                                                                                 ,2026-07-10
35302,Casas de Millán,39.8118660,-6.3260450,2                                                                                                         ,2026-07-10
35303,Cañaveral,39.7891240,-6.3750310,2                                                                                                               ,2026-07-10
35400,Cáceres,39.4611310,-6.3856790,1                                                                                                                 ,2026-07-10
35600,Aluche,40.3856677,-3.7607343,2                                                                                                                  ,2026-07-10
35601,Maestra Justa Freire-Polidep. Aluche,40.3836379,-3.7686869,2                                                                                    ,2026-07-10
35602,Las Águilas,40.3810220,-3.7801636,2                                                                                                             ,2026-07-10
35603,Cuatro Vientos,40.3777651,-3.7915100,2                                                                                                          ,2026-07-10
35604,San José de Valderas,40.3566130,-3.8155730,2                                                                                                    ,2026-07-10
35605,Alcorcón,40.3502269,-3.8317018,2                                                                                                                ,2026-07-10
35606,Móstoles,40.3286626,-3.8636221,2                                                                                                                ,2026-07-10
35607,Móstoles-El Soto,40.3310640,-3.8824560,2                                                                                                        ,2026-07-10
35608,Laguna,40.3990603,-3.7442305,2                                                                                                                  ,2026-07-10
35609,Embajadores,40.4046484,-3.7025790,2                                                                                                             ,2026-07-10
35610,Las Retamas,40.3421153,-3.8424636,2                                                                                                             ,2026-07-10
35702,Doce de Octubre,40.3789210,-3.6986988,2                                                                                                         ,2026-07-10
35703,Orcasitas,40.3671021,-3.7042307,2                                                                                                               ,2026-07-10
35704,Puente Alcocer,40.3504482,-3.7051154,2                                                                                                          ,2026-07-10
37001,Madrid-Villaverde Alto,40.3415895,-3.7123508,2                                                                                                  ,2026-07-10
37002,Getafe-Centro,40.3100045,-3.7339878,1                                                                                                           ,2026-07-10
37010,Las Margaritas,40.3230989,-3.7272863,1                                                                                                          ,2026-07-10
37011,Getafe-Sector 3,40.2883893,-3.7374991,1                                                                                                         ,2026-07-10
37012,Parla,40.2410986,-3.7692699,1                                                                                                                   ,2026-07-10
37500,Mérida,38.9215030,-6.3437940,1                                                                                                                  ,2026-07-10
40002,Calamonte,38.8869310,-6.3829650,2                                                                                                               ,2026-07-10
40004,Almendralejo,38.6846620,-6.3998150,2                                                                                                            ,2026-07-10
40005,Villafranca de los Barros,38.5644020,-6.3520480,2                                                                                               ,2026-07-10
40006,Los Santos de Maimona,38.4497240,-6.3617490,2                                                                                                   ,2026-07-10
40008,Zafra Feria,38.4244030,-6.4100840,2                                                                                                             ,2026-07-10
40100,Zafra,38.4136350,-6.4050830,2                                                                                                                   ,2026-07-10
40105,Llerena,38.2370000,-6.0090170,2                                                                                                                 ,2026-07-10
40107,Fuente del Arco,38.1635300,-5.9004840,2                                                                                                         ,2026-07-10
40108,Guadalcanal,38.0901970,-5.8033880,2                                                                                                             ,2026-07-10
40113,Cazalla-Constantina,37.9328637,-5.7044330,2                                                                                                     ,2026-07-10
40115,Pedroso,37.8373919,-5.7624522,2                                                                                                                 ,2026-07-10
40119,Villanueva del Río-Minas,37.6617048,-5.7121543,2                                                                                                ,2026-07-10
40121,Alcolea del Río,37.6354557,-5.7308309,2                                                                                                         ,2026-07-10
40122,Tocina,37.6093044,-5.7316939,2                                                                                                                  ,2026-07-10
43000,San Jerónimo,37.4331730,-5.9803600,2                                                                                                            ,2026-07-10
43002,Camas,37.4177385,-6.0408469,2                                                                                                                   ,2026-07-10
43003,Villanueva del Ariscal y Olivares,37.4071375,-6.1481895,2                                                                                       ,2026-07-10
43004,Sanlúcar la Mayor,37.3814397,-6.1939625,2                                                                                                       ,2026-07-10
43005,Benacazón,37.3568512,-6.2082011,2                                                                                                               ,2026-07-10
43026,Valencina-Santiponce,37.4268127,-6.0566858,2                                                                                                    ,2026-07-10
43027,Salteras,37.4102348,-6.0992391,2                                                                                                                ,2026-07-10
50600,Lora del Río,37.6613212,-5.5295514,2                                                                                                            ,2026-07-10
50602,Guadajoz,37.5814594,-5.6699795,2                                                                                                                ,2026-07-10
50700,Los Rosales,37.5899718,-5.7261208,1                                                                                                             ,2026-07-10
50701,Cantillana,37.5749689,-5.8032073,2                                                                                                              ,2026-07-10
50702,Brenes,37.5463276,-5.8667821,2                                                                                                                  ,2026-07-10
50703,La Rinconada,37.4800897,-5.9401190,2                                                                                                            ,2026-07-10
50704,El Cáñamo,37.4863952,-5.9329750,2                                                                                                               ,2026-07-10
51003,Sevilla-Santa Justa,37.3924955,-5.9749269,1                                                                                                     ,2026-07-10
51009,Palacio de Congresos,37.4036456,-5.9362636,1                                                                                                    ,2026-07-10
51010,Padre Pío-Palmete,37.3708520,-5.9394111,1                                                                                                       ,2026-07-10
51050,Cartuja,37.4074574,-6.0101856,2                                                                                                                 ,2026-07-10
51051,Estadio Olímpico,37.4174307,-6.0074960,2                                                                                                        ,2026-07-10
51100,San Bernardo,37.3777778,-5.9796142,1                                                                                                            ,2026-07-10
51101,La Salud,37.3299833,-5.9637916,2                                                                                                                ,2026-07-10
51103,Dos Hermanas,37.2872259,-5.9235322,2                                                                                                            ,2026-07-10
51110,Virgen del Rocío,37.3628091,-5.9760105,1                                                                                                        ,2026-07-10
51111,Bellavista,37.3215188,-5.9641924,2                                                                                                              ,2026-07-10
51112,Cantaelgallo,37.2782197,-5.9104397,1                                                                                                            ,2026-07-10
51113,Jardines de Hércules,37.3328527,-5.9640940,2                                                                                                    ,2026-07-10
51200,Utrera,37.1848178,-5.7907537,1                                                                                                                  ,2026-07-10
51202,Las Cabezas de San Juan,37.0194897,-5.9465800,2                                                                                                 ,2026-07-10
51203,Lebrija,36.9116378,-6.0948487,1                                                                                                                 ,2026-07-10
51205,Aeropuerto de Jerez,36.7515886,-6.0659384,2                                                                                                     ,2026-07-10
51300,Jerez de la Frontera,36.6800220,-6.1266032,1                                                                                                    ,2026-07-10
51400,Puerto de Santa María,36.6040723,-6.2179261,1                                                                                                   ,2026-07-10
51401,Puerto Real,36.5309155,-6.1853143,1                                                                                                             ,2026-07-10
51402,San Fernando-Centro,36.4759612,-6.1940322,1                                                                                                     ,2026-07-10
51404,Segunda Aguada,36.5135317,-6.2770128,1                                                                                                          ,2026-07-10
51405,Cádiz,36.5289350,-6.2879716,1                                                                                                                   ,2026-07-10
51406,San Fernando-Bahía Sur,36.4680834,-6.2067676,1                                                                                                  ,2026-07-10
51407,Cortadura,36.4943672,-6.2682384,2                                                                                                               ,2026-07-10
51409,Cádiz-Estadio,36.5029461,-6.2720644,1                                                                                                           ,2026-07-10
51414,San Severiano,36.5216048,-6.2806706,1                                                                                                           ,2026-07-10
51415,Las Aletas,36.5446380,-6.1990088,1                                                                                                              ,2026-07-10
51416,Universidad de Cádiz,36.5292509,-6.2061686,2                                                                                                    ,2026-07-10
51417,Valdelagrana,36.5847249,-6.2162993,1                                                                                                            ,2026-07-10
51419,Río Arillo,36.4574943,-6.2236261,2                                                                                                              ,2026-07-10
51450,Pelagatos,36.4087561,-6.1343224,2                                                                                                               ,2026-07-10
51451,La Hoya,36.4112449,-6.1390947,2                                                                                                                 ,2026-07-10
51452,Reyes Católicos,36.4144119,-6.1431897,2                                                                                                         ,2026-07-10
51453,Nuestra Señora de los Remedios,36.4203978,-6.1447469,2                                                                                          ,2026-07-10
51454,Alameda Solano,36.4253775,-6.1445236,2                                                                                                          ,2026-07-10
51455,Marquesado,36.4286404,-6.1433744,2                                                                                                              ,2026-07-10
51456,Pinar de los Franceses,36.4405201,-6.1445658,2                                                                                                  ,2026-07-10
51457,Tres Caminos,36.4665227,-6.1757059,2                                                                                                            ,2026-07-10
51458,Venta de Vargas,36.4677391,-6.1910642,2                                                                                                         ,2026-07-10
51459,Plaza de la Iglesia,36.4662187,-6.1955495,2                                                                                                     ,2026-07-10
51460,Plaza del Rey,36.4639443,-6.1983443,2                                                                                                           ,2026-07-10
51461,Compañía de María,36.4604371,-6.2010115,2                                                                                                       ,2026-07-10
51462,Plaza del Carmen,36.4581593,-6.2034887,2                                                                                                        ,2026-07-10
51463,Santo Entierro,36.4559070,-6.2096161,2                                                                                                          ,2026-07-10
51464,La Ardila,36.4562497,-6.2160272,2                                                                                                               ,2026-07-10
54403,El Chorro-Caminito del Rey,36.9073350,-4.7592580,2                                                                                              ,2026-07-10
54404,Las Mellizas,36.8733060,-4.7194330,2                                                                                                            ,2026-07-10
54405,Álora,36.8198747,-4.6996105,2                                                                                                                   ,2026-07-10
54406,Pizarra,36.7641515,-4.7118313,2                                                                                                                 ,2026-07-10
54407,Aljaima,36.7330833,-4.6645001,2                                                                                                                 ,2026-07-10
54408,Cártama,36.7337392,-4.6083966,2                                                                                                                 ,2026-07-10
54410,Campanillas,36.7050436,-4.5454825,2                                                                                                             ,2026-07-10
54412,Málaga-Los Prados,36.6986108,-4.4781500,2                                                                                                       ,2026-07-10
54500,Málaga M.Z. Cercanías,36.7113885,-4.4328909,2                                                                                                   ,2026-07-10
54501,Victoria Kent,36.7012229,-4.4544145,1                                                                                                           ,2026-07-10
54503,Guadalhorce,36.6920757,-4.4836844,1                                                                                                             ,2026-07-10
54505,Málaga-Aeropuerto,36.6777169,-4.4901607,1                                                                                                       ,2026-07-10
54508,La Colina,36.6419236,-4.4926383,1                                                                                                               ,2026-07-10
54509,Torremolinos,36.6225596,-4.4995700,2                                                                                                            ,2026-07-10
54510,El Pinillo,36.6098688,-4.5153735,1                                                                                                              ,2026-07-10
54511,Benalmádena-Arroyo de la Miel,36.5991116,-4.5363459,1                                                                                           ,2026-07-10
54512,Torremuelle,36.5822966,-4.5670183,1                                                                                                             ,2026-07-10
54513,Carvajal,36.5702590,-4.5940491,1                                                                                                                ,2026-07-10
54514,Torreblanca del Sol,36.5649071,-4.6067106,1                                                                                                     ,2026-07-10
54515,Los Boliches,36.5546583,-4.6145767,2                                                                                                            ,2026-07-10
54516,Fuengirola,36.5418947,-4.6238580,1                                                                                                              ,2026-07-10
54517,Málaga-Centro Alameda,36.7159539,-4.4265335,2                                                                                                   ,2026-07-10
54518,Los Álamos,36.6450587,-4.4851186,1                                                                                                              ,2026-07-10
54519,Montemar Alto,36.6136673,-4.5094259,1                                                                                                           ,2026-07-10
54520,Plaza Mayor,36.6562029,-4.4803044,1                                                                                                             ,2026-07-10
60100,Madrid-Villaverde Bajo,40.3526762,-3.6838977,1                                                                                                  ,2026-07-10
60101,San Cristóbal Industrial,40.3318587,-3.6989600,2                                                                                                ,2026-07-10
60102,Getafe-Industrial,40.3057176,-3.7078359,2                                                                                                       ,2026-07-10
60103,Pinto,40.2428555,-3.7035303,2                                                                                                                   ,2026-07-10
60104,Valdemoro,40.1960779,-3.6649372,1                                                                                                               ,2026-07-10
60105,Ciempozuelos,40.1592011,-3.6101851,2                                                                                                            ,2026-07-10
60107,San Cristóbal de los Ángeles,40.3424144,-3.6839795,1                                                                                            ,2026-07-10
60109,El Casar,40.3185223,-3.7098062,1                                                                                                                ,2026-07-10
60200,Aranjuez,40.0350257,-3.6182534,2                                                                                                                ,2026-07-10
60902,Villena,38.6317380,-0.8676890,1                                                                                                                 ,2026-07-10
60904,Sax,38.5442510,-0.8137290,2                                                                                                                     ,2026-07-10
60905,Elda-Petrer,38.4848790,-0.8010900,2                                                                                                             ,2026-07-10
60907,Novelda-Aspe,38.4070860,-0.7777440,2                                                                                                            ,2026-07-10
60911,Alicante/Alacant-Terminal,38.3447127,-0.4955241,1                                                                                               ,2026-07-10
60913,Sant Vicent Centre,38.3946533,-0.5287247,2                                                                                                      ,2026-07-10
60914,Universidad de Alicante,38.3841650,-0.5284110,2                                                                                                 ,2026-07-10
61200,Murcia del Carmen,37.9748243,-1.1315080,1                                                                                                       ,2026-07-10
62001,Beniel,38.0448608,-0.9994759,2                                                                                                                  ,2026-07-10
62002,Orihuela-Miguel Hernández,38.0779321,-0.9446060,2                                                                                               ,2026-07-10
62003,Callosa de Segura,38.1227686,-0.8745747,2                                                                                                       ,2026-07-10
62100,San Isidro-Albatera-Catral,38.1670209,-0.8380854,2                                                                                              ,2026-07-10
62101,Crevillente,38.2245622,-0.7815283,2                                                                                                             ,2026-07-10
62102,Elche/Elx-Carrús,38.2689783,-0.7063992,2                                                                                                        ,2026-07-10
62103,Elche/Elx-Parc,38.2717809,-0.6952193,2                                                                                                          ,2026-07-10
62104,Torrellano,38.2896365,-0.5824572,2                                                                                                              ,2026-07-10
62109,Sant Gabriel,38.3290647,-0.5086866,2                                                                                                            ,2026-07-10
64003,Moixent,38.8777975,-0.7536507,2                                                                                                                 ,2026-07-10
64004,Vallada,38.9089907,-0.6902385,2                                                                                                                 ,2026-07-10
64005,Montesa,38.9429388,-0.6410905,2                                                                                                                 ,2026-07-10
64006,L'Alcúdia de Crespins,38.9690579,-0.5866758,2                                                                                                   ,2026-07-10
64007,Lenova-Manuel,39.0500727,-0.4776036,2                                                                                                           ,2026-07-10
64100,Xàtiva,38.9921480,-0.5245402,1                                                                                                                  ,2026-07-10
64102,La Pobla Llarga,39.0833385,-0.4696592,2                                                                                                         ,2026-07-10
64103,Carcaixent,39.1205251,-0.4544102,2                                                                                                              ,2026-07-10
64104,Alzira,39.1531495,-0.4506011,2                                                                                                                  ,2026-07-10
64105,Algemesí,39.1931484,-0.4409196,2                                                                                                                ,2026-07-10
64107,Benifaió,39.2843027,-0.4299537,2                                                                                                                ,2026-07-10
64200,Silla,39.3619548,-0.4149813,2                                                                                                                   ,2026-07-10
64201,Catarroja,39.4000447,-0.3992195,2                                                                                                               ,2026-07-10
64202,Massanassa,39.4091934,-0.3953073,2                                                                                                              ,2026-07-10
64203,Alfafar-Benetússer,39.4224232,-0.3926050,2                                                                                                      ,2026-07-10
64210,Albal,39.3918429,-0.4026343,2                                                                                                                   ,2026-07-10
65000,València-Estació del Nord,39.4669305,-0.3772239,1                                                                                               ,2026-07-10
65001,Roca-Cúper,39.5262094,-0.3238405,2                                                                                                              ,2026-07-10
65002,València-La Font de Sant Lluís,39.4416052,-0.3714220,2                                                                                          ,2026-07-10
65003,València-Cabanyal,39.4702456,-0.3346772,2                                                                                                       ,2026-07-10
65005,Albuixech,39.5435233,-0.3205526,2                                                                                                               ,2026-07-10
65006,Massalfassar,39.5557532,-0.3183058,2                                                                                                            ,2026-07-10
65007,El Puig,39.5883020,-0.3116645,2                                                                                                                 ,2026-07-10
65008,Puçol,39.6205367,-0.3031085,2                                                                                                                   ,2026-07-10
65200,Sagunt,39.6758025,-0.2715420,1                                                                                                                  ,2026-07-10
65201,Les Valls,39.7193457,-0.2397602,2                                                                                                               ,2026-07-10
65202,Almenara,39.7487737,-0.2183811,2                                                                                                                ,2026-07-10
65203,La Llosa,39.7678109,-0.2029444,2                                                                                                                ,2026-07-10
65204,Chilches/Xilxes,39.7826726,-0.1903295,2                                                                                                         ,2026-07-10
65205,Moncofa,39.8208891,-0.1626965,2                                                                                                                 ,2026-07-10
65206,Nules la Villavella,39.8532354,-0.1527317,2                                                                                                     ,2026-07-10
65207,Burriana-Alquerías Niño Perdido,39.8965088,-0.1038601,2                                                                                         ,2026-07-10
65208,Vila-Real,39.9330935,-0.0967681,2                                                                                                               ,2026-07-10
65209,Almassora,39.9549079,-0.0767713,2                                                                                                               ,2026-07-10
65300,Castelló de la Plana,39.9884736,-0.0523456,1                                                                                                    ,2026-07-10
65304,Orpesa,40.0922580,0.13986100,2                                                                                                                  ,2026-07-10
65306,Torreblanca,40.2122110,0.19877900,2                                                                                                             ,2026-07-10
65308,Alcalá de Chivert,40.3046900,0.22871700,2                                                                                                       ,2026-07-10
65311,Benicarló-Peñíscola,40.4276390,0.41521700,1                                                                                                     ,2026-07-10
65312,Vinaròs,40.4716820,0.45572700,1                                                                                                                 ,2026-07-10
65314,Ulldecona-Alcanar-La Sénia,40.5959267,0.44927448,2                                                                                              ,2026-07-10
65318,Benicàssim,40.0579451,0.05776460,2                                                                                                              ,2026-07-10
65400,Tortosa,40.8073330,0.52301360,1                                                                                                                 ,2026-07-10
65401,Camp-redó,40.7591556,0.55584433,2                                                                                                               ,2026-07-10
65402,L'Aldea-Amposta-Tortosa,40.7535640,0.61430923,1                                                                                                 ,2026-07-10
65403,Camarles-Deltebre,40.7747633,0.67176095,2                                                                                                       ,2026-07-10
65404,L'Ampolla-El Perelló-Deltebre,40.8119898,0.70826336,2                                                                                           ,2026-07-10
65405,L'Ametlla de Mar,40.8862000,0.80045321,2                                                                                                        ,2026-07-10
65411,Salou-Port Aventura,41.0884798,1.14605195,2                                                                                                     ,2026-07-10
65420,L'Hospitalet de l'Infant,40.9993900,0.91253887,2                                                                                                ,2026-07-10
65422,Cambrils,41.0815642,1.04603752,2                                                                                                                ,2026-07-10
66200,Utiel,39.5707742,-1.2024215,2                                                                                                                   ,2026-07-10
66201,San Antonio de Requena,39.5222997,-1.1503670,2                                                                                                  ,2026-07-10
66202,Requena,39.4912708,-1.1046578,2                                                                                                                 ,2026-07-10
66203,El Rebollar,39.4773604,-1.0116025,2                                                                                                             ,2026-07-10
66204,Siete Aguas,39.4572264,-0.9025067,2                                                                                                             ,2026-07-10
66206,Buñol,39.4271390,-0.7873638,2                                                                                                                   ,2026-07-10
66207,Chiva,39.4711268,-0.7229414,2                                                                                                                   ,2026-07-10
66208,Cheste,39.4909030,-0.6862639,2                                                                                                                  ,2026-07-10
66209,Lorigüilla-Reva,39.4857771,-0.5673983,2                                                                                                         ,2026-07-10
66210,Circuit Ricardo Tormo,39.4954379,-0.6247545,2                                                                                                   ,2026-07-10
66211,Aldaia,39.4611179,-0.4632476,2                                                                                                                  ,2026-07-10
66212,València-Sant Isidre,39.4502194,-0.4039788,2                                                                                                    ,2026-07-10
66214,Xirivella-Alqueries,39.4626294,-0.4322160,2                                                                                                     ,2026-07-10
67007,Arañales de Muel,41.4689460,-1.0863940,2                                                                                                        ,2026-07-10
67010,Cariñena,41.3355860,-1.2284220,2                                                                                                                ,2026-07-10
67011,Encinacorba,41.2886500,-1.2785340,2                                                                                                             ,2026-07-10
67013,Villarreal de Huerva,41.1964980,-1.2870960,2                                                                                                    ,2026-07-10
67017,Ferreruela,41.0638700,-1.2393840,2                                                                                                              ,2026-07-10
67021,Calamocha,40.9038640,-1.2998410,2                                                                                                               ,2026-07-10
67105,Santa Eulalia del Campo,40.5729170,-1.3129950,2                                                                                                 ,2026-07-10
67107,Cella,40.4552660,-1.2443290,2                                                                                                                   ,2026-07-10
67113,Monreal del Campo,40.7823210,-1.3607920,2                                                                                                       ,2026-07-10
67200,Teruel,40.3410290,-1.1102840,1                                                                                                                  ,2026-07-10
67202,Puerto Escandón,40.2730920,-0.9850790,2                                                                                                         ,2026-07-10
67203,Puebla de Valverde,40.2134240,-0.9446740,2                                                                                                      ,2026-07-10
67205,Sarrión,40.1463390,-0.8236310,2                                                                                                                 ,2026-07-10
67206,Mora de Rubielos,40.1231420,-0.7861450,2                                                                                                        ,2026-07-10
67207,Rubielos de Mora,40.1180060,-0.7734630,2                                                                                                        ,2026-07-10
67208,Barracas,40.0117400,-0.6961510,2                                                                                                                ,2026-07-10
67211,Caudiel,39.9473696,-0.5720537,2                                                                                                                 ,2026-07-10
67212,Jérica-Viver,39.9149777,-0.5693896,2                                                                                                            ,2026-07-10
67213,Navajas,39.8744166,-0.5059546,2                                                                                                                 ,2026-07-10
67214,Segorbe-Arrabal,39.8545570,-0.4938630,2                                                                                                         ,2026-07-10
67215,Segorbe-Ciudad,39.8471755,-0.4823544,2                                                                                                          ,2026-07-10
